"ID","Company Name","Company Address","Primary Contact","Change Contact","Notes"
"YQR99","SouthernLINC Wireless","600 University Park Place Suite 400 Birmingham Alabama, USA 35209 205-715-1856","Leigh Swindle vsswindl@southernco.com P: 205-257-0316 F: 205-874-3953","",""
"ZUO99","ZipDX LLC","16785 Magneson Loop  Los Gatos California, USA 95032 888-947-3955","David Frankel dfrankel@zipdx.com P: 800-372-6535 F: 866-372-6535","David Frankel dfrankel@zipdx.com P: 800-372-6535 F: 866-372-6535",""
"BRD99","Somos, Inc.","Two Tower Center Blvd 20th Floor East Brunswick New Jersey, USA 08816 844-HEY-SOMOS Option 1","John Carpenter jcarpenter@somos.com P: 844.HEY.SOMOS Option 1 F:","",""
"TWI99","Twilio Inc","548 Market St. #14510 San Francisco California, USA 94107 877-889-4546","Colin Johnson cojohnson@twilio.com P: 844-552-6546 F:","",""
"CVN99","West Corporation","200 Smoothstone Center 401 S. 4th St. Louisville Kentucky, USA 40202 502-315-5150","Courtney Fehribach cfehribach@west.com P: 502-272-2933 F: 502-272-2953","",""
"UOT99","Utility Telephone","1121 Waterloo Rd  Stockton California, USA 95205 877-965-7800","Kelly Stewart kstewart@utilitytelephone.com P: 8055405416 F: 877-304-8889","",""
"BIR99","Voce Telecom","8426 E Shea Blvd  Scottsdale Arizona, USA 85260 888-286-2111","Danielle Rao tfgroup@aldtelecom.com P: 480-346-3400 F: 866-222-3083","",""
"ZTI99","Intervision (Netelligent Corporation)","400 S. Woods Mill Rd Suite 105 Chesterfield Missouri, USA 63017 314-392-6907","Randi Seritt rseritt@intervision.com P: 317-682-9802 F:","",""
"YWT99","YTel","2710 Thomes Ave Ste 861 Cheyenne Wyoming, USA 82001 720-381-9319","Brian Keep Brian@ytel.com P: 949-812-1409 F:","",""
"TAC99","Automate My Resporg","10940 Wilshire Blvd Suite 1700 Los Angeles California, USA 90024 877-272-2576","Joe Mullin JoeM@kall8.com P: 8007943891 F:","",""
"IKP99","XIP Services Inc.","1045 Howe Street  Vancouver British Columbia, Canada V6Z 2A9 604-629-6055","Ted Serne ted.serne@teligence.net P: 604-290-2032 F: 604-200-8706","",""
"BPS99","Five 9, Inc.","7901 Stoneridge Dr. Ste 200 Pleasanton California, USA 94588 925-201-2091","Robert Hillery resporg@five9.com P: 9252012207 F: 925-665-1616","",""
"IIT99","Ignite Media Solutions","1001 St. Petersburg Dr. W  Oldsmar Florida, USA 34677 813-855-5033","Vincent Manza vmanza@ignite-tek.com P: 347-522-1994 F: 813-855-5007","",""
"ITI99","Iristel Inc","11 Bowan Court  Toronto Ontario, USA M2K 3A8 416-800-4747","Andreea Vasile provisioning@iristel.com P: 4168004747, ext 6240 F:","",""
"TBI99","OnSolve","9 Sunshine Blvd.  Ormond Beach Florida, USA 32174 386-676-1157","Kyle Parker Kyle.Parker@onsolve.com P: 417-659-9832 F:","",""
"YVR99","Invoca, Inc.","8605 Santa Monica Blvd #56543 West Hollywood California, USA 90069 805-560-6862","Justin Bell jbell@invoca.com P: 720-231-2302 F:","Telco Telnet telco@invoca.com P: 7202312302 F:",""
"FFT99","Evolve IP, LLC","989 Old Eagle School Road Suite 815 Wayne Pennsylvania, USA 19087 610-964-8000, Option 5","Michael Batdorf mbatdorf@evolveip.net P: 610-230-0185 F: 484-318-2114","",""
"PPM99","Phoenix Managed Networks","11600 Sunrise Valley Drive Suite 440 Reston Virginia, USA 20191 480-642-4630","Daniel Sullivan dsullivan@phxmn.com P: 4803755475 F:","",""
"ZYF99","Dialpad, Inc.","220 Water Street  Brooklyn New York, USA 11201 212-433-2222","Ty Matragas ty.matragas@dialpad.com P: 6468891070 F:","Jenil Ortega jenil.ortega@dialpad.com P: 6508003423 F:",""
"GUC99","Great Lakes Comnet, Inc","1515 Turf Lane, Ste. 100  East Lansing Michigan, USA 48823-6393 517-664-1600","Timmi Dahlstrom tdahlstrom@everstream.net P: 517-6797504 F: 517-324-9800","",""
"XLM99","Message Broadcast","4685 Macarthur CT Suite 250  Newport Beach California, USA 92600 949-428-3111","Lewis Peterson jim@messagebroadcast.com P: 949-428-3111 F: 949-219-1901","",""
"OGR99","Clear Rate Commuinications","555 S Old Woodward Suite 600  Birmingham Michigan, USA 48009 877-877-1250","Paul Timmins ptimmins@clearrate.com P: 248-556-4532 F: 248-556-9094","",""
"SXC99","LogMeIn Audio, LLC.","320 Summer Street  Boston Massachusetts, USA 02210 984-222-7410","Erzsebet Csabai-Paska erzsebet.csabai-paska@logmein.com P: 8056902399 F:","ROC Approvals roc-approvals@logmein.com P: 9842227410 F:",""
"TPS99","Sangoma US Inc.","8 Penn Center West  Pittsburgh Pennsylvania, USA 15276 877-478-6471","John Livingston johnl@voipinnovations.com P: 4125672238 F:","",""
"IDL99","NUSO  LLC","2870 Peachtree Rd. Suite 951  Atlanta Georgia, USA 30305 970-722-6232","Tammy Loving tammy.loving@nuso.cloud P: 3143906269 F:","",""
"GEM99","Fibernetics Corporation","605 Boxwood Drive  Cambridge Ontario, Canada N3E 1A5 416-477-3000","Jannine Mills jmills@corp.fibernetics.ca P: 4164772970 F:","",""
"MDU99","BluIP, Inc.","2500 N. Buffalo Drive Suite 220 Las Vegas Nevada, USA 89128 855-462-5847","Steve Lance LNP@bluip.com P: 702-690-4420 F: 702-485-2957","",""
"PYF99","Fractel, LLC","122 4th Ave. Ste. 201  Indialantic Florida, USA 32903 800-805-6562","Michael Crown accounting@fractel.net P: 800-805-6562 X 212 F: 321-821-0437","",""
"PXP99","TelNet Worldwide","1175 W. Long Lake Road  Tron Michigan, USA 48098 248-485-1000","Ashley Justman ajustman@telnetww.com P: 2484852104 F:","",""
"OMM99","Hypercube Networks, LLC","603 Munger Ave Suite 300  Lancaster Texas, USA 75146 8886465227","Brandy Melton Brandy.Melton@46labs.com P: 4695877137 F:","8XX 8XX numbers@46labs.com P: 4697271640 F:","Now accepting ROC requests"
"DNK99","Dish Network","9603 S Meridian Blvd  Englewood Colorado, USA 80112 720-514-0894","Daniel Mayfield daniel.mayfield@dish.com P: 918-477-6785 F:","",""
"RED99","Telex, Inc.","113 Barksdale Professional Center  Newark Delaware, USA 19711 858-792-5000","Loren Stocker loren@800.net P: 858-792-5000 F: 858-792-8888","Loren Stocker loren@800.net P: 858-792-5000 F: 858-792-8888",""
"CRE99","Coore, Inc","101 S 8th Street  Philadelphia Pennsylvania, USA 19106 215-922-1707","Richard Cohen admin@coore.com P: 215-922-1707 F: 215-627-9026","Richard Cohen admin@coore.com P: 215-418-2665 F:",""
"ANG99","StarView Solutions, LLC dba StarView Solutions","3811 Bee Caves Road Suite 101 Austin Texas, USA 78746 512-949-5705","Dawn Marie Henderson dawn.henderson@gtt.net P: 281-569-4913 F: 832-803-0848","",""
"TEG99","Telengy, LLC","11 Broadway, STE 1015  New York New York, USA 10004 212-379-4000","Gregory Borodiansky gb20090101@gmail.com P: 212-379-4041 F: 212-202-4870","",""
"AXI99","CallTower, Inc. fka Appia Communications","1030 Hastings St., Ste 100  Traverse City Michigan, USA 49686 877-277-4297","John Lodden telco@calltower.com P: 8772774297 F:","",""
"NVT99","Ringsquared","11550 IH-10 West Suite 110 San Antonio Texas, USA 78230 210-271-3407","Juan Mendoza juan.mendoza@ringsquared.com P: 210-698-8005 F: 210-349-7562","",""
"BAM99","Beckham Telecom","421 Pine Street  Philadelphia Pennsylvania, USA 19106 800-232-5426","Craig Klein tollfree@beckhamtelecom.com P: 800-232-5426 F: 888-232-5426","Craig Klein tollfree@beckhamtelecom.com P: 800-232-5426 F: 888-232-5426",""
"BUK99","Bluekey Communications","421 Pine Street  Philadelphia Pennsylvania, USA 19106 800-258-3539","Craig Klein bluekey@usa.com P: 800-258-3539 F: 877-258-3539","",""
"CBW99","Crossbow Telecom","222 South 3rd Street  Philadelphia Pennsylvania, USA 19106 800-276-7726","Craig Klein crossbow@usa.com P: 800-276-7726 F: 888-276-7726","",""
"NTW99","Nextway Communications","721 Chestnut Street  Philadelphia Pennsylvania, USA 19106 800-637-8929","Craig Klein nextway@post.com P: 800-639-8929 F: 877-639-8929","",""
"ZXS99","Call Haven Partners, LLC","728 Wind Willow Way  Simi Valley California, USA 93065 310-779-7380","Daryl Morgan daryl@callhavenpartners.com P: 310-779-7380 F: 844-687-3329","Daryl Morgan daryl@callhavenpartners.com P: 310-779-7380 F: 844-687-3329",""
"GFU99","Televergence Solutions, Inc.","424 Church St Suite 2000 Nashville Tennessee, USA 37219 800-286-1700","David Deutsch ddeutsch@tsicorp.net P: 646-502-4010 F:","Toll Free Helpdesk tollfree@tsicorp.net P: 6465024010 F:",""
"VEX99","Nex Vortex","510 Spring St Ste 250 Herndon Maine, USA 20170 703-379-0200","Lita Miller portouts@nexvortex.com P: 703-439-2726 F:","",""
"ONS99","Oxford Networks","491 Lisbon St.  Lewiston Maine, USA 04240 207-333-3413","Darlene Posik pac@oxfordnetworks.com P: 207-333-3413 F:","",""
"LEP99","Intelepeer","2300 15th Street Suite 100 Denver Colorado, USA 80202 720-889-9599","Robyn Helgren rhelgren@intelepeer.com P: 7208899527 F:","",""
"FMG99","First Media Group, Inc.","536 Kipling Ave.  Toronto Ontario, Canada M8Z 5E3 416-252-6111","Michael Siegrist resporg@frontiernetworks.ca P: 416-263-6313 F: 416-252-2301","",""
"OVO99","VOLO,LLC","1 Sunshine Blvd  Ormond Beach Florida, USA 32174 386-676-0326","Patrick Kelly pkelly@volosaas.com P: 3866760326 F: 813-582-7153","",""
"FRM99","Foremost Telecommunications","P.O.Box 261160  Plano Texas, USA 75026 469-554-4662","Larry Halcomb 8yy@foremosttelecom.com P: 469-554-4014 F:","",""
"AVM99","a la mode inc.","3705 W Memorial Rd  Oklahoma City Oklahoma, USA 73134 405-359-6587","Manuel Torres manny@alamode.com P: 405-359-6587 F:","",""
"PEX99","Opex Communications Inc.","3605 Long Beach Blvd. #201  Long Beach California, USA 90807 562-968-5420","Juancho Lee JuanchoL@OpexLd.com P: 562-968-5420 x 148 F:","",""
"TKX99","NetFortris","3221 20th Street  San Francisco California, USA 94110 888-469-5100","Brandy cheatham nflnp@sangoma.com P: 310-861-4300 x7325 F:","","ORg connect date was 12/3/10"
"PNN99","Peerless Network, Inc.","222 S Riveside Plaza Suite 2730  Chicago Illinois, USA 60606 888-662-7757","Bianca Hillsman voicetollfreeorders@infobip.com P: 3126674869 F: 312-506-0931","",""
"KCI99","K.T. Communications, Inc.","14 Prizer Road  Phoenixville Pennsylvania, USA 19460 215-613-0048","Joseph Lipski joe@ktoffice.com P: 215-613-0047 F: 484-204-9700","",""
"LSH99","Funnel Leasing","15211 N Kierland Blvd Ste 300  Scottsdale Arizona, USA 85254 480-321-9060","Todd Guy todd.guy@funnelleasing.com P: 8004858430 F:","",""
"FWR99","Flowroute LLC","1221 2nd Ave Suite 330  Seattle Washington, USA 98101 7024797000","Brandy Melton bmelton@west.com P: 7065015594 F:","",""
"NNT99","OnNet(3)","6965 El Camino Real, Suite 105-130  Carlsbad California, USA 92009 8664666383","Dennis Wenger noc@itsi.net P: 7605007187 F:","",""
"TMB99","T-Mobile USA","12920 SE 38th St  Bellevue Washington, USA 98006 4253026536","Cathleen Cerna cathleen.cerna@t-mobile.com P: 4253027799 F:","",""
"VIR99","Virtual Communication Services Inc.","4511 N Himes Ave Suite 200  Tampa Florida, USA 33614 8883342669","Daniel Inderbitzen virtualcommunication@mail.com P: 833-876-2846 F: 833-226-2846","",""
"FIN99","Freeway Insurance","6722 Orangethorpe Ave Suite 200  Buena Park California, USA 90620 714-252-2698","Erik Molina erik.molina@freewayinsurance.com P: 714-252-2698 F:","",""
"VNI99","thinQ Technologies","5420 Wade Park Blvd STE 100 Raleigh North Carolina, USA 27607 919-890-0000","Aaron Leon sms800@thinq.com P: 919-228-9404 F:","",""
"NIX99","Netrix, Inc.","2801 Lakeside Dr  Bannockburn Illinois, USA 60015 8473740400","John Cygan jcygan@netrixllc.com P: 847-283-7360 F:","",""
"PHE99","The Phone Edge","1825 Kiest Ave  Northfield Illinois, USA 60062 844-275-3733","Fred Mullins fredgmullins@gmail.com P: 312-498-5889 F:","",""
"NAS99","National Sales Partners, LLC","1547 Superior Ave  Cleveland Ohio, USA 44114 866-347-4753","Essa Essa ee@nationalsalespartners.com P: 3309985662 F: 888-360-9214","",""
"THW99","The Phone Works Inc.","217 N Morgan Ave  Havertown Pennsylvania, USA 19083 800-655-6515","Henry Schwab hank@thepw.com P: 610-449-9397 F:","",""
"CWT99","Community Health Network of Connecticut","11 Fairfield Blvd. Ste 1 Wallingford Connecticut, USA 06492 203-949-6068","Zach Pacacha zpacacha@chnct.org P: 203-949-6068 F:","",""
"ADN99","Alcazar Networks, Inc.","6366 Hamilton Blvd Suite B Allentown Pennsylvania, USA 18106 484-664-2800","Gavin Grabias provisioning@alcazarnetworks.com P: 484-664-2800 x111 F: 866-740-4548","",""
"SLN99","7G Network, Inc.","4906 Via Cupertino  Camarillo California, USA 93012 8056574444","Ed Smart esmart@7gnetwork.net P: 8056574444 F:","",""
"YZP99","Zipwhip","2401 4th Ave Suite 600 Seattle Washington, USA 98199 855-947-9447","James Lapic jlapic@zipwhip.com P: 4256521731 F:","",""
"UVT99","Intelepeer","855 SW 78th Ave  Plantation Florida, USA 33324 8667767634","Robyn Helgren rhelgren@intelepeer.com P: 720-889-9556 F:","",""
"AFC99","Aeneas Communications, LLC","300 North Cumberland Street  Jackson Tennessee, USA 38301 800-470-7288","Sonia Labovitz billing@corp.aeneas.com P: 731-554-9200 F: 731-554-4440","",""
"NOK99","Avteo LLC","3701 N Country Club Dr. - Suite 701  Miami Florida, USA 33180 305-851-5312","Leonard Nock LNock@avteo.com P: 305-761-1747 F:","",""
"XHI99","ISP TELECOM INC","1155 Rene Levesque Ouest #2500  Montréal Quebec, Canada J3L 4B1 416-760-6810","MarieAnne Marchand marianne@isptelecom.net P: 5143121220 F:","RespOrg Change resporg@isptelecom.net P: 416-548-4648 F:",""
"VFC99","Velocity, The Greatest Phone Company Ever, Inc.","7130 Spring Meadows W. Dr.  Holland Ohio, USA 43528 419-868-9983","Chris Osment cosment@velocitymsc.com P: 419-868-9983 F:","",""
"WMC99","Women's Community Outreach","P.O. Box 355  Rexburg Idaho, USA 83440 866-876-6643","Sheri Smith WCOWMC@gmail.com P: 866-876-6643 F: 208-228-5782","Sheri Smith WCOWMC@gmail.com P: 866-876-6643 F: 208-228-5782","Please submit all communications & requests through email WCOWMC@gmail.com."
"LTA99","Porting.com., LLC d/b/a ATLaaS","1375 SE Wilson Ave Ste 125 Bend Oregon, USA 97702 8005085200","Independent Resporg scleland@atlc.com P: 6046871628 F:","Independent Resporg scleland@atlc.com P: 6046871628 F:","Updated Company Details as per Edge Ticket-INC000000112790-Special Requests AU-Update Company adress"
"DEN99","Suddenlink Communications","520 Maryville Centre Dr  St. Louis Missouri, USA 63141 3143159298","Caleb Miracle Caleb.Miracle@AlticeUSA.com P: 806-698-4646 F:","",""
"PDX99","IPtelX, LLC","100 Webster Street  Bay City Michigan, USA 48708 989-891-2900","Jordan Dice jordan.dice@iptelx.net P: 989-891-2900 F: 989-891-2901","Resp Org Change resporg@iptelx.net P: 989-891-2900 F: 989-891-2901",""
"OPT99","Provincial Tel Inc.","601-191 Lombard Ave  Winnipeg Manitoba, Canada R3B 0X1 204-920-8101","Russell Ochocki rdo@provtel.com P: 204-920-8221 F:","",""
"LQT99","Inteliquent, Inc.","550 W. Adams, Ste 900  Chicago Illinois, USA 60661 866-388-7258","Mandy Cerise-Richards tollfree@sinch.com P: 4065323611 F:","",""
"XUZ99","Zeus Telecommunications, LLC","112 Harli Drive  Trenton Texas, USA 75490 9039895423","Dan Walker danwalker0722@gmail.com P: 2145044994 F:","",""
"NGY99","SSI","151 Hwy 33 East  Manalapan New Jersey, USA 07726 7326179300","Kevin Oxley kevin.oxley@teoco.com P: 7326168930 F: 732-617-1396","",""
"VWC99","Voxology Carrier Services, Inc.","4695 MacArthur Court Suite 930 Newport Beach California, USA 92660 866-839-0126","Joseph Kayne joseph.kayne@voxolo.gy P: 866-839-0126 F:","",""
"XQG99","DIPVTEL LLC","P.O.Box 1218  Coppell Texas, USA 75019 206-639-1376","Ricky Keele ricky.keele@gmail.com P: 7272008240 F:","",""
"CXS99","Charles Schwab & Co. Inc.","8332 Woodfield Crossing Blvd  Indianapolis Indiana, USA 46240 800-435-4001","Marc Nicols marc.nicols@schwab.com P: 2013698347 F:","",""
"HIW99","Salesforce.com, inc.","1 Canal Park Suite 1130  Cambridge Massachusetts, USA 02141 6177586200","Marion Mendelsohn mmendelsohn@salesforce.com P: 9785947852 F:","",""
"RIE99","Apeiron System","2629 Manhattan Ave. #166  Hermosa Beach California, USA 90254 3107050055","Joshua Ploude jp@apeiron.io P: 3107050050 F:","",""
"LFV99","inContact Inc","450 Sansome St. #900  San Francisco California, USA 94111 888-477-3448","Oscar Orozco cxlivevoxcarrieroperations@nice.com P: 4702079313 F:","",""
"NQP99","InPhonex Com LLC","7206 NW 31st Street  Miami Florida, USA 33122 7862240043","Christi Perez-Cubas christi.perez@inphonex.com P: 7862240043 F:","",""
"URZ99","Zultys Inc.","785 Lucerne Drive  Sunnyvale California, USA 94085 9252099410","Pavel Matsienok pavel.matsienok@zultys.com P: 4083897922 F: 408-389-7962","",""
"BHC99","Beacon Communications","120 Parsons  St. Louis Missouri, USA 63119 866-220-1603","Greg Fugate revenue@beacon-com.com P: 3145668588 F:","Jessica Brown Jbrown@beacon-com.com P: 805-448-2024 F:","Please send all resp org release requests to provisioning@beacon-com.com"
"EMA99","Advanced Communications Solutions LLC","118 Pasture Side Way  Rockville Maryland, USA 20850 2402926632","Paul Erickson perickson@turbobridge.com P: 2402926632 F:","",""
"JNL99","Interactivetel","15201 Mason Road Suite 1000 -222  Cypress Texas, USA 77433 8882900038","Brian Futrell brianfutrell@callrevu.com P: 6095034343 F:","Micah Rutherford mrutherford@interactivetel.com P: 2813442471 F:",""
"FTK99","Fusion Networks","640 Belle Terre Rd Building G  Port Jefferson New York, USA 11777 6313313000","John-Paul Court Jcourt@fusionnetworks.net P: 6313313000 F:","",""
"QIT99","Telnyx, LLC","333 W. Wacker Drive STE 460  Chicago Illinois, USA 60606 8889809750","Arkady Sorokin arkady@telnyx.com P: 3122708164 F:","",""
"CHP99","Convirza","405 E 12450 S Bldg 2 Suite K Draper Utah, USA 84020 3856953251","Jeremiah Wilson jwilson@convirza.com P: 435-705-1600 F:","Jeremiah Wilson jwilson@convirza.com P: 435-705-1600 F:",""
"IFR99","CallFire, Inc.","1410 2nd Street Suite 200 Santa Monica California, USA 90414 213-221-2236","Eileen Noriega enoriega@callfire.com P: 2132212320 F:","",""
"TZN99","Amazon.com","207 Boren Ave N  Seattle Washington, USA 98109 206-435-6191","Elliot Laughlin elaughli@amazon.com P: 5712150543 F:","",""
"LLP99","Plivo, Inc.","340 Pine Street Suite 503 San Francisco California, USA 94104 855-467-5486","Syeda Ameena Fathima pm-team@plivo.com P: 855-467-5486 F:","",""
"RKV99","Red Ventures, LLC","1101 Red Ventures Drive  Ft. Mill South Carolina, USA 29707 704-971-2316","Jonathon Desrochers accountspayable@redventures.com P: 704-971-2316 F:","",""
"QCI99","382 Communications Corporation","400 Crown Colony STE 600 Quincy Massachusetts, USA 02169 617-307-9132","Aaron Hertzel tollfree@382com.com P: 617-934-1821 F:","",""
"AHA99","Dialoga Group LLC","17 State Street 39th Floor, Suite 3940 New York New York, Canada 10004 212-600-0560","Jorge Fernandez portability@dialogagroup.com P: 646-838-1556 F:","",""
"LWK99","LOOK LOOK","238 Ponte Vedra Park Drive, Suite 104  Ponte Vedra Beach Florida, USA 32082 904-543-9540","John Andrews admin@looklooknetworks.com P: 800 443 4004 F:","",""
"WAV99","Wide Voice, LLC","410 South Rampart Suite 390  Las Vegas Nevada, USA 89145 844-844-8444","Tandy DeCosta tdecosta@widevoice.com P: 702-913-1078 F: 702-825-2582","",""
"IGT99","Genesys Cloud Services, Inc","1302 El Camino Real Suite 300 Menlo Park California, USA 94025 866-353-6587","Chris Jones chris.jones@genesys.com P: 18323160383 F:","",""
"SAZ99","i800.biz","214 Adelaide St W Suite 200 Toronto Ontario, Canada M5H1W7 905-882-5563","Dhruvit Rajpura drajpura@onevoice.works P: 647-554-4215 F:","",""
"CSG99","SRS Pharmacy Systems, Inc.","319 N STATE ST  CARO Michigan, USA 48723 800-673-6226","Chad Mothersell somosadmin@srspharmacy.com P: 8006736226 x218 F:","Chad Mothersell somosadmin@srspharmacy.com P: 8006736226 x218 F:",""
"YRY99","WHITESKY COMMUNICATIONS LLC","1130 UNIVERSITY BLVD STE B-9 TUSCALOOSA Alabama, USA 35401 205-561-2107","Spencer Thomason spencer@whiteskycommunications.com P: 310-974-8744 F:","",""
"IWS99","Kall8","417 - 2nd Ave W  Seattle Washington, USA 98119 206-479-2322","Joe Mullin joe.mullin@ringsquared.com P: 2018018111 F:","","Participating in ROC"
"REG99","Telex, Inc.","113 Barksdale Professional Center  Newark Delaware, USA 19711 858-792-5000","Loren Stocker loren@800.net P: 858-792-5000 F: 858-792-8888","",""
"EZP99","Porting.com,. LLC d/b/a ATLaaS","1375 SE Wilson Ave Ste 125 Bend Oregon, USA 97702 8005085200","Carmelita Berquist cberqust@atlc.com P: 5415932900 F:","Carmelita Berquist cberqust@atlc.com P: 5415932900 F:","Updated Company Details as per Edge Ticket-INC000000112790-Special Requests AU-Update Company adress"
"NMG99","Number Management Group","1375 SE Wilson Ave Ste 125 Bend Oregon, USA 97702 800-508-5200","Sara Cleland scleland@atlc.com P: 6046871628 F:","Sara Cleland scleland@atlc.com P: 6046871628 F:","Updated Company Details as per Edge Ticket-INC000000112790-Special Requests AU-Update Company adress"
"AJK99","800.COM","4134 Gulf of Mexico Drive  LONGBOAT KEY Florida, USA 34228 800-800-4321","Michael Esposito mike@800.com P: 800-800-4321 F:","800.com Support support@800.com P: 800-800-4321 F:",""
"GOG99","Google Voice Inc","1600 Amphitheatre Parkway  Mountain View California, USA 94043 303-729-3295","Eric Robbins ericrobbins@google.com P: 303-729-3295 F:","Voice Opps ericrobbins@google.com P: 303-729-3295 F:",""
"LRE99","123.Net, Inc","24700 Northwestern Hwy Suite 700 Southfield Michigan, USA 48075 866-460-3503","James Kandler resporg@123.net P: 248-724-2201 F: 248-359-8747","",""
"GAL99","Comet Media Inc","1201 N. Orange Street  Wilmington Delaware, USA 19801 800-484-9670","Samuel Sudderth support@cometcalls.com P: 18004849670 F:","",""
"QDP99","TollFreePhone.com","113 Parkhaven Dr.  Danville California, USA 94506 213-700-0000","Dan Miller Dan@DDMEDIA.com P: 213-700-0000 F:","",""
"EPP99","iconectiv - Advanced Routing Technologies","285 Davidson Avenue Suite 103 Somerset New Jersey, USA 08873 732-356-6999","Melissa Avery mavery@iconectiv.com P: 732-699-4806 F:","",""
"GJK99","VIPGeek LLC","207 E. Ohio St. Suite 439  Chicago Illinois, USA 60611 312-600-4000","Raymond Rothschild ray@bizwi.com P: 9048508888 F:","",""
"XXA99","United2, LLC.","1132 N Brand Blvd  Glendale California, USA 91203 18004558039","Alexey Sidora alexey@doubledmarketing.com P: 818-8000000 F:","United2 Support voip@doubledmarketing.com P: 18004558039 F:",""
"ERA99","RingActive.com","4700 S. Syracuse St #450  Denver Colorado, USA 80237 949-678-9520","Scott Church scott@brookhollowmarketing.com P: 949-678-9520 F:","",""
"RZT99","RouteTrust","801 Barton Springs Road 9th Floor Austin Texas, USA 78704 8007013001","Michael Rothchild mike@routetrust.com P: 832-651-9972 F:","RouteTrust API support@routetrust.com P: 8007013001 F:",""
"IBX99","TampaBay DSL dba PBX-Change","5706 Benjamin Center Drive  Tampa Florida, USA 33634 813-356-0113","Ryan Yaldor ryan.yaldor@pbx-change.com P: 813-356-0113 F: 813-249-8414","",""
"OHJ99","CareSource","230 North Main Street  Dayton Ohio, USA 45402 937-531-2950","Todd Howard todd.howard@caresource.com P: 19375312925 F:","",""
"POS99","Porting.com., LLC d/b/a ATLaaS","1375 SE Wilson Ave Ste 125 Bend Oregon, USA 97702 541-688-1815","Independent Resporg scleland@atlc.com P: 6046871628 F:","Independent Resporg scleland@atlc.com P: 6046871628 F:","Updated Company Details as per Edge Ticket-INC000000112790-Special Requests AU-Update Company adress"
"RGP99","Porting.com., LLC d/b/a ATLaaS","1375 SE Wilson Ave Ste 125 Bend Oregon, USA 97702 800-508-5200","Sara Cleland scleland@atlc.com P: 541-593-2900 F:","Sara Cleland scleland@atlc.com P: 541-593-2900 F:","Updated Company Details as per Edge Ticket-INC000000112790-Special Requests AU-Update Company adress"
"OLS99","Orange Business Services U.S., Inc.","13775 McLearen Road  Oak Hill Virginia, USA 20171 866-849-4185","Veronique Luy veronique.luy@orange.com P: 1234567890 F:","",""
"BWC99","Bivouac Networks LLC","108 1/2 E Grand River Ave  Lansing Michigan, USA 48906 844-719-0002","Joseph Dickson jdd@bivouacnetworks.com P: 517-230-9593 F:","",""
"NDB99","NumberBarn, LLC","PO BOX 3  POWAY California, USA 92074 844-983-0000","Brian Scott bscott@numberbarn.com P: 844-983-0000 F:","Brian Scott bscott@numberbarn.com P: 844-983-0000 F:",""
"SSC99","DM2 LLC","207 E. Ohio Street Suite 439  Chicago Illinois, USA 61611 8053219999","Daryl Morgan daryl@callhavenpartners.com P: 3107797380 F:","Daryl Morgan daryl@callhavenpartners.com P: 3107797380 F:",""
"RAR99","Acefone LLC","2969 Oneil Drive  Bethel Park Pennsylvania, USA 15102 412-274-0931","Sangeeta Chhabra sangeeta@myrealdata.com P: 412-346-6978 F:","",""
"VBW99","Voipwalker, Inc","6825 Hobson Valley Dr. #101 Woodridge Illinois, USA 60517 800-777-1841","Tim Sledz somos@voicewalker.net P: 800-777-1841 F: 630-596-0748","",""
"VCC99","VWGoA","3800 Hamlin Rd  Auburn Hills Michigan, USA 48326 248-754-4524","Scott Hendley scott.hendley@vw.com P: 2487544950 F:","",""
"TXP99","Tiny Planet Inc","5551 Orangethorpe Ave  La Palma California, USA 90623 844-747-6956","Dinesh Arsid dinesh.arsid@tinyplanetinc.com P: 844-747-6956 F:","",""
"EGC99","Evolve Cellular","1250 S Capital of Texas Hwy Bldg 2-235 West Lake Hills Texas, USA 78746 512-777-7700","Brian DeHaven bdehaven@evolvecellular.com P: 713-231-1007 F: 877-733-1492","",""
"RZA99","RouteTrust","801 Barton Springs Road 9th Floor Austin Texas, USA 78704 8007013001","Michael Rothchild mike@routetrust.com P: 832-651-9972 F:","RouteTrust API support@routetrust.com P: 8007013001 F:","Customer Account - Shared Use ""99"""
"AQS99","AcroVoice Solutions Inc","4480A Happy Valley Rd  Victoria British Columbia, Canada V9C 3Z3 250-391-7822","Trevor Peirce trev@acrovoice.ca P: 250-391-7822 x701 F:","Trevor Peirce trev@acrovoice.ca P: 250-391-7822 x701 F:",""
"UBV99","46 Labs Communications","1503 E 19th St  Edmond Oklahoma, USA 73013 305-587-2903","Trevor Francis trevor.Francis@46labs.com P: 405-410-4980 F:","",""
"JKV99","Voice Titan, LLC.","1340 Glenwood Rd. #14  Glendale California, USA 91201 818-624-6393","Mesrop Saakyan mike@voicetitan.com P: 818-624-6393 F:","",""
"FBT99","Beanfield Technologies Inc.","77 Mowat Ave.  Suite 506  Toronto Ontario, Canada M6K 3E3 416-708-7658","Kevin Broadfoot kbroadfoot@beanfield.com P: 416-583-2029 F:","",""
"PJP99","Porting.com DBA ATLaaS","1375 SE Wilson Ave Ste 125 Bend Oregon, USA 97702 844-468-6482","Independent Resporg scleland@atlc.com P: 844-468-6482 F: 541-593-2090","Independent Resporg scleland@atlc.com P: 844-468-6482 F: 541-593-2090","Updated Company Details as per Edge Ticket-INC000000112790-Special Requests AU-Update Company adress"
