"ID","Company Name","Company Address","Primary Contact","Change Contact","Notes"
"VYC01","VCOM Solutions, Inc.","12657 Alcosta Boulevard Suite 418 San Ramon California, USA 94583 800-804-8266","Kevin Villa kvilla@vcomsolutions.com P: 925-415-1551 F: 925-415-8764","Kevin Villa kvilla@vcomsolutions.com P: 925-415-1551 F: 925-415-8764","Please send change requests for BOTH VYC01 and VYC99 to:  _resporgout@vcomsolutions.com"
"JPM01","Century Interactive","8080 Park Ln STE 550 DALLAS Texas, USA 75231 214-360-6280","Kristina Ross starr@callbox.com P: 800-256-3159 ex 269 F:","",""
"VHS01","Threshold Communications, Inc.","7345 164th Ave NE Ste 145-245 Redmond Washington, USA 98052 206-812-6200","Karen E. Matson karen@thresholdcommunications.com P: 206-812-6205 F: 206-805-6205","Karen E. Matson karen@thresholdcommunications.com P: 206-812-6205 F: 206-805-6205",""
"JXC01","Worldnet Telecommunications, Inc.","Centro Internacional De Mercadeo #90 Carretera 165 Guaynabo Puerto Rico, USA 00968 787-705-7000","Wilma I Perez Romero wperez@worldnetpr.com P: 787-705-7000 F: 787-705-7083","Wilma I Perez Romero wperez@worldnetpr.com P: 787-705-7000 F: 787-705-7083","Country Name : Puerto Rico"
"SWS01","Science West Services","824 San Antonio Road  Palo Alto California, USA 94303 6506811122","Ella Fan ella.fan@outlook.com P: 6506811122 F:","Ella Fan ella.fan@outlook.com P: 6506811122 F:",""
"JTN01","Comcast Phone, LLC","7250 S Havana St Floor 2 Centennial Colorado, USA 80112 877-547-7230","Marlena Mack Marlena_Mack@cable.comcast.com P: 720-826-1222 F:","Resporg Change Requests _ Business_TollFreePortOuts@comcast.com P: 877-547-7230 F:","Do not email or fax resporg change requests or status requests to the primary contact.  All resporg change requests or status requests should be directed to the RespOrg Change Contact."
"OXY01","Amecisco, Inc.","2258 43rd Ave.  San Francisco California, USA 94116 415-215-6604","Yuliang Leon Yan leon@amecisco.com P: 415-215-6604 F: 888-580-0766","Yuliang Leon Yan leon@amecisco.com P: 415-215-6604 F: 888-580-0766",""
"YAR01","BT Americas Inc.","30 Braintree Hill Office Park Suite 301 Braintree Massachusetts, USA 02184 857-284-3724","Wilfredo Rodriguez wil.rodriguez@bt.com P: 617-237-4922 F: 617-237-4401","Wilfredo Rodriguez wil.rodriguez@bt.com P: 617-237-4922 F: 617-237-4401",""
"WQW01","Teloquest/SinglePIPE","250 W Main Street Suite 1920 Lexington Kentucky, USA 40507 855-721-4227","Phil Crawford phil.crawford@momentumtelecom.com P: 859-721-4255 F: 859-721-2880","Phil Crawford phil.crawford@momentumtelecom.com P: 859-721-4255 F: 859-721-2880",""
"CPA01","33 Wireless, Inc","848 N. Rainbow Blvd. #3621  las vegas Nevada, USA 89107 2143829586","JUAN CHAVEZ 33wireless@gmail.com P: 2143829586 F:","JUAN CHAVEZ 33wireless@gmail.com P: 2143829586 F:",""
"KHJ01","Unavo","2771 Monument Road Ste. 29 #224  Jacksonville Florida, USA 32225 855-673-7767","JJ Kareem A. Jones resporg@resporgportal.com P: 855-673-7767 F: 866-805-3241","Unavo Unavo resporg@resporgportal.com P: 8556737767 F:","TF Resporg Change please send request to  resporg@resporgportal.com"
"JYT01","Bandwidth Inc.","2230 BANDMATE WAY  Raleigh North Carolina, USA 27607 no phone support","Melissa Jefferson mjefferson@bandwidth.com P: 5128016409 F:","Bandwidth RespOrg tollfree@bandwidth.com P: 8008085150 F:","DO NOT EMAIL FORMS OR STATUS REQUESTS TO PRIMARY CONTACT.  ALL change requests should be sent via ROC. Status inquiries need to be emailed to:   tollfree@bandwidth.com"
"WPI01","Teltrust Corp.","3783 S / 500 W Suite # 6 Salt Lake City Utah, USA 84115 877-822-9143","Alfred Nurnberger cto@teltrust.com P: 877-822-9143 F: 801-265-8181","Alfred Nurnberger cto@teltrust.com P: 877-822-9143 F: 801-265-8181",""
"VTC01","Veracity Communications, Inc","357 S 670 W Ste 300 Lindon Utah, USA 84042 801-379-3000","Amanda McCauley amanda.mccauley@firstdigital.com P: 801-437-6558 F:","Amanda McCauley amanda.mccauley@firstdigital.com P: 801-437-6558 F:",""
"MST01","Verint Americas Inc.","175 Broadhollow Rd  Melville New York, USA 11747 703-480-1679","Jeannette Purks csi_telecom@verint.com P: 904-466-4116 F:","Jeannette Purks csi_telecom@verint.com P: 904-466-4116 F:",""
"PAY01","Paytana","332 S Michigan Avenue STE. 1032,  DEPT. S165 Chicago Illinois, USA 60604 872-256-2563","Bernard Sonnenschein lee@paytana.com P: 872-256-2563 F: 312-577-1577","Bernard Sonnenschein lee@paytana.com P: 872-256-2563 F: 312-577-1577","We are NOT using the ROC system"
"VZR01","Verizon Business","6400 Weston Parkway  Cary North Carolina, USA 27513 800-624-5677","Leslie Tangeman-Beeson leslie.m.beeson@verizon.com P: 800-624-5677 F:","",""
"VZM01","Verizon Business","7000 Weston Parkway  Cary North Carolina, USA 27513 800-888-1800","Leslie Tangeman-Beeson leslie.m.beeson@verizon.com P: 800-624-5677 F:","Toll free Resporg ro-escalate@verizon.com P: 800-624-5677 F: 877-392-5677","**We are accepting ROC request**
For status or questions, please send an email to Ro-escalate@verizon.com"
"VZL01","Verizon Business","6400 Weston Parkway  Cary North Carolina, USA 27513 800-828-4984","Leslie Tangeman-Beeson leslie.m.beeson@verizon.com P: 800-624-5677 F:","Toll free R Ro-escalate@verizon.com P: 800-624-5677 F: 866-379-0159","**We are not accepting ROC request**"
"XVA01","Softline Studios","c/o 800.Exchange LLC 113 Barksdale Professional Center Newark Delaware, USA 19711 800-466-6828","Loren Stocker loren@800.net P: 8004388264 F:","Loren Stocker loren@800.net P: 8004388264 F:",""
"NEX01","Teliax","21699 E Quincy Ave Unit F -285  Aurora Colorado, USA 80015 888-483-5429","David Aldworth daldworth@teliax.com P: 303-629-8301 F: 866-366-3409","Routing Admin ports@teliax.com P: 3036298300 F: 303-412-7078",""
"WTG01","Telecom House","1114 S Robertson Blvd  Los Angeles California, USA 90035 310-289-9000","Aaron Amid aaron@thouse.com P: 310-289-6600 F:","Nadia Sani nadia@thouse.com P: 310-289-9000 F:",""
"NBR01","FirstLight Fiber","359 Corporate Drive 41 State Street Albany New York, USA 12207 800-520-9911","Robert Erwin rerwin@firstlight.net P: 5183801251 F:","Mary Buehrer mbuehrer@firstlight.net P: 6037661052 F:",""
"KJT01","Astro Companies, LLC","11523 Palm Brush Trail  Bradenton Florida, USA 34202 941-600-0333","Mike Ray mike.ray@astrocompanies.com P: 941-600-0207 F: 941-256-9911","Mike Ray mike.ray@astrocompanies.com P: 941-600-0207 F: 941-256-9911","We only accept transfers via ROC process"
"OBL01","Infinite Conferencing, Inc.","100 Morris Avenue Suite 302 Springfield New Jersey, USA 07081 9732180194","Michelle Barnes mbarnes@infiniteconferencing.com P: 973-671-0040 F:","",""
"ALE01","Lumen Technologies","200 Galleria Center Suite 401 Southfield Michigan, USA 48034 877-453-8353","Christian Aguilar christian.aguilar@lumen.com P: 7208881563 F:","",""
"QQB01","GLOBALINX, formerly TMC Communications","5383 Hollister Avenue, STE 100  Santa Barbara California, USA 93111 866-999-1155","Robin Kendrick-Krind robin.krind@fusionconnect.com P: 478 405-3818 F:","Donna Barfield donna.barfield@birch.com P: 4784767987 F:",""
"QAW01","Virtual PBX","P.O. Box 8780  San Jose California, USA 95155 888-825-0800","Lon Baker lon.baker@virtualpbx.com P: 8888250800 F: 888-825-0800","Len Cacioppo porting@virtualpbx.com P: 888-825-0800 F: 408-971-1050",""
"VZW01","Verizon Business","6400 Weston Parkway  Cary North Carolina, USA 27513 800-624-5677","Leslie Tangeman-Beeson leslie.m.beeson@verizon.com P: 800-624-5677 F:","Toll free Resporg Ro-escalate@verizon.com P: 800-624-5677 F: 402-571-3563","**We are accepting ROC request**"
"AUA01","ATLaaS","9450 SW Gemini Dr PMB 99633 Beaverton Oregon, USA 97008 800-508-5200","Carmelita Berquist cberquist@atlc.com P: 800-767-8464 F:","Independent  Resporg outgoing@atlc.com P: 800-PORTING F:","Updated Company Details as per Edge Ticket-INC000000112790-Special Requests AU-Update Company adress"
"AWC01","AT&T Long Distance","555 S. Executive Dr.  Brookfield Wisconsin, USA 53005 800-580-6576","chris drotzur cd4151@att.com P: 4146309286 F:","",""
"GFU01","Televergence Solutions, Inc.","424 Church St Suite 2000 Nashville Tennessee, USA 37219 800-286-1700","David Deutsch ddeutsch@tsicorp.net P: 646-502-4010 F:","Toll Free Helpdesk tollfree@tsicorp.net P: 6465024010 F:",""
"GFD01","Televergence Solutions, Inc.","424 Church St Suite 2000 Nashville Tennessee, USA 37219 800-286-1700","David Deutsch ddeutsch@tsicorp.net P: 646-502-4010 F:","Toll Free Helpdesk tollfree@tsicorp.net P: 6465024010 F:",""
"GFT01","Televergence Solutions, Inc.","424 Church St Suite 2000 Nashville Tennessee, USA 37219 800-286-1700","David Deutsch ddeutsch@tsicorp.net P: 646-502-4010 F:","Toll Free Helpdesk tollfree@tsicorp.net P: 6465024010 F:",""
"JFT01","Inteliquent","One North Wacker Drive Suite 2500 Chicago Illinois, USA 60606 888-511-4434","Mandy Cerise-Richards tollfree@sinch.com P: 888-511-4434 F:","Mandy Cerise-Richards tollfree@sinch.com P: 4065323611 F:",""
"JZJ01","Voip Dialing, Inc","4080 Paradise Rd #15-246 Las Vegas Nevada, USA 89169 877-678-4249","Ben Navon ben@voipdialing.com P: 702-8340000 F: 866-678-4249","Ben Navon ben@voipdialing.com P: 702-8340000 F: 866-678-4249","this change of address and all the information should apply to all the resporg numbers"
"RTX01","Point Telecom Inc","3905 State Street Suite 7-502 Santa Barbara California, USA 93105 818-489-4600","Kim Crowther crowther.kim@gmail.com P: 818-489-4600 F: 805-367-7569","Kim Crowther crowther.kim@gmail.com P: 818-489-4600 F: 805-367-7569",""
"SIR01","ITC Deltacom","P.O. Box 1301  Arab Alabama, USA 35016 800-239-3000","Katie Tan katie.tan@windstream.com P: 2122015090 F:","",""
"RUN01","World Wide Telegraph","10940 Wilshire Blvd Suite 1700 Los Angeles California, USA 90024 877-272-2576","Joe Mullin JoeM@kall8.com P: 8007943891 F:","Michelle Wittenborn michelle@customtollfree.com P: 8772722576 F:",""
"KVQ01","Parwan Electronics Corporation","1230 Highway 34  Aberdeen New Jersey, USA 07747 732-290-1900 x225","Vinay Tschand vinay@voicesaver.com P: 732-290-1900 x 224 F: 732-566-8771","",""
"RHC01","Porting.com DBA ATLaaS","1285 West Broadway  Vancouver British Columbia, Canada V6H 3X8 800-767-8464","Sara Hutchinson shutchinson@numhub.com P: 800porting F: 541-593-2090","",""
"XFW01","TracFone Wireless, Inc.","9700 NW 112th Avenue  Miami Florida, USA 33178 866-240-4357","Rafael Cordovi rafael.cordovi@verizon.com P: 305-715-6603 F: 305-715-6963","Rafael Cordovi rafael.cordovi@verizon.com P: 305-715-6603 F: 305-715-6963",""
"GVG01","VOBRE","3350 Barham Blvd Suite A Los Angeles California, USA 90068 800-345-6228","JACK MISRAJE jack@ratesheets.com P: 8003456228 F: 800-338-5739","",""
"QYR01","Inteliquent","One North Wacker Drive Suite 2500 Chicago Illinois, USA 60606 888-511-4434","Mandy Cerise-Richards tollfree@sinch.com P: 888-511-4434 F:","Mandy Cerise-Richards tollfree@sinch.com P: 888-511-4434 F:",""
"QHH01","Netcarrier Telecom","4000 North Cannon Avenue  Lansdale Pennsylvania, USA 19446 215-966-3364","Caryn Gerczak gerczakc@corp.netcarrier.com P: 215-966-3382 F:","NATI MARTINEZ martinezn@CORP.NETCARRIER.COM P: 267-638-3210 F:","PLEASE EMAIL ALL RESPORG REQUEST TO TOLLFREE@CORP.NETCARRIER.COM"
"ZWX01","SMS/800, Inc.","1120 Lincoln Street Suite 1400 Denver Colorado, USA 80203 888-767-3300","","","Being used for TekMark audits."
"NYA01","COA Network","10 Corporate Place South Suite 101  Piscataway New Jersey, USA 08854 800-454-5930","Paul Champaneria Paul.Champaneria@COANetwork.com P: 800-326-1275 F: 877-212-1460","Customer Care customercare@coanetwork.com P: 800-454-5930 F: 877-212-1460",""
"XWT01","Worldwide Telecomm.,  Inc.","4505 Las Virgenes Road Suite 115 Calabasas California, USA 91302 818-878-9457","Robert Gilbert Bob@wtild.com P: 818-878-9457 F: 818-878-9871","Robert Gilbert Bob@wtild.com P: 818-878-9457 F: 818-878-9871",""
"XIC01","FairPoint Communications, Inc.","521 E. Morehead St. Suite 250 Charlotte North Carolina, USA 28202 704-608-9806","Carol Graziano sheena.massenburg@consolidated.com P: 704-227-3613 F: 877-432-8882","",""
"XZG01","TSG Global, Inc.","10 Cedar Brook Cir  Holbrook Massachusetts, USA 02343 617-500-4100","David Vaughan tollfree@tsgglobal.com P: 12525574016 F:","David Vaughan tollfree@tsgglobal.com P: 12525574016 F:",""
"YLC01","Yorkshire Telecom","721 Chestnut St.  Philadelphia Pennsylvania, USA 19106 800-967-5744","Ed Dye yorkshiretelecom@mail.com P: 800-967-5744 F: 888-967-5744","Ed Dye yorkshiretelecom@mail.com P: 800-967-5744 F: 888-967-5744","We accept loas via ROC"
"ZPL01","Zipline Telecom","108 South 7th St  Philadelphia Pennsylvania, USA 19106 800-947-5463","Ed Dye zipline@email.com P: 800-947-5463 F: 888-947-5463","Ed Dye zipline@email.com P: 800-947-5463 F: 888-947-5463","ROC loas accepted."
"XNW01","Nuwave Resp Org, LLC","8275 S Eastern Ave. Suite 200 Las Vegas Nevada, USA 89123 888-368-9283","Mark Bunnell provteam@nuwave.com P: 702-423-4372 F: 702-446-0431","Mark Bunnell provteam@nuwave.com P: 702-423-4372 F: 702-446-0431","For all Tollfree port request questions please email resporg@nuwave.com"
"XBA01","THE Telco","40960 California Oaks Rd #274 Murrieta California, USA 92562 951-900-0000","Greg Fernandez greg@thetelco.com P: 9499000000 F:","Greg Fernandez greg@thetelco.com P: 9499000000 F:","Time Honored Excellence in Telecommunications"
"QLE01","Securus Technologies LLC","3220 Keller Springs, Ste 128  Carrollton Texas, USA 75006 972-277-0458","Eric Williamson ewilliamson@securustech.net P: 972-277-0615 F: 972-277-0684","Larissa Abell LABELL@SECURUSTECH.NET P: 972-277-0458 F: 972-277-0684",""
"XTV01","Nextiva","8800 E Chaparral Road Suite 300 Scottsdale Arizona, USA 85260 800-983-4289","Joshua Lesavoy jlesavoy@nextiva.com P: 4803044998 F:","Lukas Gorny lgorny@nextiva.com P: 480-304-5359 F: 480-446-2849",""
"QGB01","Telecom One, Inc.","13400 Bishops Lane Suite 295 Brookfield Wisconsin, USA 53005 262-821-9200","Mark Wojnowiak mwojnowiak@telecom-one.net P: 262-686-2203 F:","Jennifer Sleight jsleight@telecom-one.net P: 262-821-9200 x201 F: 262-821-9211",""
"XMN01","RA Outdoors LLC","717 N Harwood St. Suite 2400  Dallas Texas, USA 75201 518-306-2583","Mark Ge mark.ge@aspiraconnect.com P: 571-206-5659 F:","Allen Huang allen.huang@aspiraconnect.com P: 5712065660 F:",""
"XSO01","Global Telecom and Technology (GTT)","PO Box 593437  San Antonio Texas, USA 78258-3437 866-867-7115","DawnMarie Henderson dawn.henderson@gtt.net P: 2815694913 F:","Change Contact GTTTollfree@gtt.net P: 8882286000 F:",""
"XJT01","Muir Capital, Inc.","3508 Seagate Way Ste 140 Oceanside California, USA 92056 760-405-7909","Mark Adkins muircapital@gmail.com P: 760-405-7909 F: 760-683-6937","Mark Adkins muircapital@gmail.com P: 760-405-7909 F: 760-683-6937",""
"OQL01","FoxTel Telecom LLC","3558 Round Barn Blvd Suite 200 Santa Rosa California, USA 95403 877-369-8355","Alanna Grecco agreco@foxteltelecom.com P: 877-369-8355 F:","Alanna Grecco agreco@foxteltelecom.com P: 877-369-8355 F:",""
"YQR01","SouthernLINC Wireless","4601 Southlake Parkway Suite 150 Hoover Alabama, USA 35244 205-257-0316","Leigh Swindle vsswindl@southernco.com P: 205-257-0316 F: 205-874-3953","",""
"XBX01","THE Telco","40960 California Oaks Rd Suite #274 Murrieta California, USA 92562 951-900-0000","Greg Fernandez greg@thetelco.com P: 9499000000 F:","",""
"ZUO01","ZipDX LLC","17554 Via Sereno  Monte Sereno California, USA 95030 888-947-3955","David Frankel dfrankel@zipdx.com P: 800-372-6535 F: 866-372-6535","David Frankel dfrankel@zipdx.com P: 800-372-6535 F: 866-372-6535",""
"BRD01","Somos, Inc.","Two Tower Center Blvd 20th Floor East Brunswick New Jersey, USA 08816 844-HEY-SOMOS Option 1","John Carpenter jcarpenter@somos.com P: 844.HEY.SOMOS Option 1 F:","",""
"TWI01","Twilio Inc","375 Beale St Ste. 300 San Francisco California, USA 94105 8009427738","Colin Johnson cojohnson@twilio.com P: 844-552-6546 F:","Danielle Alvernaz TollFreeRequests@twilio.com P: 3159675089 F:",""
"CVN01","West Corporation","C/O Tangoe Managed Services PO Box 3438 Milford Connecticut, USA 06460 502-315-5150","Courtney Fehribach cfehribach@west.com P: 502-272-2933 F: 502-272-2953","",""
"UOT01","Utility Telephone","4202 Coronado Ave  Stockton California, USA 95204 877-965-7800","Kelly Stewart kstewart@utilitytelephone.com P: 8055405416 F: 877-304-8889","Karen Madrid sms800changes@utilitytelephone.com P: 805-549-7800 F: 805-549-7801",""
"BIR01","Voce Telecom","8020 E. Gelding Drive, Suite 107  Scottsdale Arizona, USA 85260 480-344-1340","Danielle Rao tfgroup@aldtelecom.com P: 480-346-3400 F: 866-222-3083","Christin Halvorsen tfgroup@vocetelecom.com P: 800-284-1310 F: 866-222-3083","Please email tfgroup@vocetelecom.com for all change requests"
"ZTI01","Intervision (Netelligent Corporation)","16401 Swingley Ridge Rd. Suite 500 Chesterfield Missouri, USA 63017 800-731-7096","Randi Seritt rseritt@intervision.com P: 317-682-9802 F:","","Email Resp Org change requests to provisioning@netelligent.com. Please include a signed LOA/RESP ORG change form from the customer."
"YWT01","YTel","94 Icon  Foothill Ranch California, USA 92610 3038759814","Brian Keep Brian@ytel.com P: 949-812-1409 F:","Cary Shouse cary@ytel.com P: 3038759814 F:",""
"TAC01","Automate My Resporg","10940 Wilshire Blvd Suite 1700 Los Angeles California, USA 90024 877-272-2576","Joe Mullin JoeM@kall8.com P: 8007943891 F:","Michelle Wittenborn michelle@customtollfree.com P: 866-272-6380 F:",""
"PPM01","Phoenix Managed Networks","22601 N 19th Ave Suite 212 Phoenix Arizona, USA 85027 6232097777","Daniel Sullivan dsullivan@phxmn.com P: 4803755475 F:","",""
"IKP01","XIP Services Inc.","1045 Howe Street Suite 300 Vancouver British Columbia, Canada V6Z 2A9 604-629-6055","Ted Serne ted.serne@teligence.net P: 604-290-2032 F: 604-200-8706","",""
"BPS01","Five 9, Inc.","4000 Executive Parkway Ste 400 San Ramon California, USA 94583 925-201-2207","Robert Hillery resporg@five9.com P: 9252012207 F: 925-665-1616","Henri Pohan resporg@five9.com P: 925-298-9068 F: 925-665-1616","DO NOT SEND PORT OUT REQUEST FROM BPS01 TO RESPORG@FIVE9.COM. 

WE ARE NOW PARTICIPATING IN ROC 

PLEASE SEND PORT OUT REQUEST VIA ROC....FOR PORT OUT UPDATES PLEASE SEND TO PORTOUTS@FIVE9.COM"
"IIT01","Ignite Media Solutions","6911 Pistol Range Road Suite 201A Tampa Florida, USA 33635 813-855-5033","Vincent Manza vmanza@ignite-tek.com P: 347-522-1994 F: 813-855-5007","",""
"TKX01","NetFortris","200 Corporate Pointe Suit 300  Culver City California, USA 90230 866-366-2548","Brandy cheatham nflnp@sangoma.com P: 310-861-4300 x7325 F:","","Please send all requests, escalations, rejects to LNPteam@NetFortris.com or call (877) 366-2548 ext 5990."
"TBI01","OnSolve","6240 Avalon Blvd.  Alpharetta Georgia, USA 30009 866-939-0911","Kyle Parker Kyle.Parker@onsolve.com P: 417-659-9832 F:","",""
"FFT01","Evolve IP, LLC","989 Old Eagle School Road Suite 815 Wayne Pennsylvania, USA 19087 610-964-8000, Option 5","Michael Batdorf mbatdorf@evolveip.net P: 610-230-0185 F: 484-318-2114","Kenneth Stringer kstringer@evolveip.net P: 4845880782 F:",""
"TAA01","Automate My Resporg","10940 Wilshire Blvd Suite 1700 Los Angeles California, USA 90024 877-272-2576","Joe Mullin JoeM@kall8.com P: 8007943891 F:","Michelle Wittenborn michelle@customtollfree.com P: 866-272-6380 F:",""
"TAB01","Automate My Resporg","10940 Wilshire Blvd Suite 1700 Los Angeles California, USA 90024 877-272-2576","Joe Mullin JoeM@kall8.com P: 8007943891 F:","",""
"TAD01","Automate My Resporg","10940 Wilshire Blvd Suite 1700 Los Angeles California, USA 90024 877-272-2576","Joe Mullin JoeM@kall8.com P: 8007943891 F:","",""
"TAG01","Automate My Resporg","10940 Wilshire Blvd Suite 1700 Los Angeles California, USA 90024 877-272-2576","Joe Mullin JoeM@kall8.com P: 8007943891 F:","",""
"TAN01","Automate My Resporg","10940 Wilshire Blvd Suite 1700 Los Angeles California, USA 90024 877-272-2576","Joe Mullin JoeM@kall8.com P: 8007943891 F:","",""
"TAP01","Automate My Resporg","10940 Wilshire Blvd Suite 1700 Los Angeles California, USA 90024 877-272-2576","Joe Mullin JoeM@kall8.com P: 8007943891 F:","",""
"TAR01","Automate My Resporg","10940 Wilshire Blvd Suite 1700 Los Angeles California, USA 90024 877-272-2576","Joe Mullin JoeM@kall8.com P: 8007943891 F:","",""
"TAZ01","Automate My Resporg","10940 Wilshire Blvd Suite 1700 Los Angeles California, USA 90024 877-272-2576","Joe Mullin JoeM@kall8.com P: 8007943891 F:","",""
"ITI01","Iristel Inc","675 Cochrane Drive,  East Tower, 6th floor  Toronto Ontario, Canada L3R 0B8 416-800-4747","Andreea Vasile provisioning@iristel.com P: 4168004747, ext 6240 F:","Raluca Ghiza lnp@iristel.ca P: 4168004747 option 5 F: 416-800-7931",""
"YVR01","Invoca, Inc.","8 E. Figueroa St Suite 240 Santa Barbara California, USA 93101 7202312302","Justin Bell jbell@invoca.com P: 720-231-2302 F:","Justin Bell telco@invoca.com P: 720-231-2302 F:",""
"ZYF01","Dialpad, Inc.","100 California St. 5th Floor San Francisco California, USA 94111 4158051078","Ty Matragas ty.matragas@dialpad.com P: 6468891070 F:","Jenil Ortega jenil.ortega@dialpad.com P: 6508003423 F:",""
"GUC01","Great Lakes Comnet, Inc","1515 Turf Lane, Ste. 100  East Lansing Michigan, USA 48823-6393 517-664-1600","Timmi Dahlstrom tdahlstrom@everstream.net P: 517-6797504 F: 517-324-9800","",""
"XLM01","Message Broadcast","4685 Macarthur CT Suite 250  Newport Beach California, USA 92600 949-428-3111","Lewis Peterson jim@messagebroadcast.com P: 949-428-3111 F: 949-219-1901","",""
"PYF01","Fractel, LLC","122 4th Ave. Ste. 201  Indialantic Florida, USA 32903 800-805-6562","Michael Crown accounting@fractel.net P: 800-805-6562 X 212 F: 321-821-0437","Michael Crown accounting@fractel.net P: 800-805-6562 X 212 F: 321-821-0437",""
"OGR01","Clear Rate Commuinications","2600 W Big Beaver Suite 450 Troy Michigan, USA 48084 877-877-1250","Paul Timmins ptimmins@clearrate.com P: 248-556-4532 F: 248-556-9094","Provisioning Coordination Center porting@clearrate.com P: 877-877-1909 F: 248-556-9093",""
"SXC01","LogMeIn Audio, LLC.","320 Summer St  Boston Massachusetts, USA 02210 984-222-7410","Erzsebet Csabai-Paska erzsebet.csabai-paska@logmein.com P: 8056902399 F:","ROC Approvals roc-approvals@logmein.com P: 9842227410 F:",""
"TPS01","Sangoma US Inc.","One Penn Center West Suite 400 Pittsburgh Pennsylvania, USA 15276 877-478-6471","John Livingston johnl@voipinnovations.com P: 4125672238 F:","Tim Cantine tcantine@sangoma.com P: 4123480602 F:","** Please email portouts@voipinnovations.com for ALL RespOrg Change Requests. **"
"IDL01","NUSO  LLC","2859 Paces Ferry Rd. SW Suite 1850 Atlanta Georgia, USA 30339 4043341141","Tammy Loving tammy.loving@nuso.cloud P: 3143906269 F:","Phoua Xiong phoua.xiong@brightlink.com P: 4043341172 F:",""
"GEM01","Fibernetics Corporation","96 Grand Ave S. Suite 203 Cambridge Ontario, Canada N1S 2L9 4164772970","Jannine Mills jmills@corp.fibernetics.ca P: 4164772970 F:","Jannine Mills jmills@corp.fibernetics.ca P: 4164772970 F:",""
"MDU01","BluIP, Inc.","410 S. Rampart Blvd Ste 460 Las Vegas Nevada, USA 89145 855-462-5847","Steve Lance LNP@bluip.com P: 702-690-4420 F: 702-485-2957","",""
"PXP01","TelNet Worldwide","21005 Lahser Rd Building 4  Southfield Michigan, USA 48033 248-485-1000","Ashley Justman ajustman@telnetww.com P: 2484852104 F:","Ashley Justman ajustman@telnetww.com P: 2484852104 F:","Please send resp org change requst to tollfree@telnetww.com"
"OMM01","Hypercube Networks, LLC","603 Munger Ave Suite 300  Dallas  Texas, USA 75202 8886465227","Brandy Melton Brandy.Melton@46labs.com P: 4695877137 F:","8XX 8XX numbers@46labs.com P: 4697271640 F:","Now accepting ROC requests"
"DNK01","Dish Network","9603 S Meridian Blvd  Englewood Colorado, USA 80112 303-723-3277","Daniel Mayfield daniel.mayfield@dish.com P: 918-477-6785 F:","Daniel Mayfield daniel.mayfield@dish.com P: 918-477-6785 F:",""
"RED01","Telex, Inc.","113 Barksdale Professional Center  Newark Delaware, USA 19711 858-792-5000","Loren Stocker loren@800.net P: 858-792-5000 F: 858-792-8888","Loren Stocker loren@800.net P: 858-792-5000 F: 858-792-8888",""
"RHM01","Porting.com DBA ATLaaS","1285 West Broadway  Vancouver British Columbia, Canada V6H 3X8 800-767-8464","Sara Hutchinson shutchinson@numhub.com P: 800porting F: 541-593-2090","",""
"CRE01","Coore, Inc","101 S 8th Street  Philadelphia Pennsylvania, USA 19106 215 922-1707","Richard Cohen admin@coore.com P: 215-922-1707 F: 215-627-9026","Richard Cohen admin@coore.com P: 215-418-2665 F:",""
"ANG01","StarView Solutions, LLC dba StarView Solutions","3811 Bee Caves Road Suite 101 Austin Texas, USA 78746 512-949-5705","Dawn Marie Henderson dawn.henderson@gtt.net P: 281-569-4913 F: 832-803-0848","",""
"TEG01","Telengy, LLC","11 Broadway, STE 1015  New York New York, USA 10004 212-379-4000","Gregory Borodiansky gb20090101@gmail.com P: 212-379-4041 F: 212-202-4870","LNP-SMS800 Department sms800@telengy.net P: 212-379-4000 F: 646-810-9294","Please submit ALL requests using ROC. LOA and proof of account are required. Email status update requests to ""sms800@telengy.net"".

*Please note that the customer's financial obligations must be completed or the request will be declined/rejected"
"AXI01","CallTower, Inc. fka Appia Communications","10701 S. River Front Pkwy Suite 450  South Jordan Utah, USA 84095 877-277-4297","John Lodden telco@calltower.com P: 8772774297 F:","",""
"NVT01","Ringsquared","14 Industrial Ave Suite 4 Mahwah New Jersey, USA 07430 844-462-4625","Juan Mendoza juan.mendoza@ringsquared.com P: 210-698-8005 F: 210-349-7562","Joe Mullin joe.mullin@ringsquared.com P: 2018018111 F:","Please submit all resporg change requests to resporg@ringsquared.com"
"BAM01","Beckham Telecom","421 Pine Street  Philadelphia Pennsylvania, USA 19106 800-232-5426","Craig Klein tollfree@beckhamtelecom.com P: 800-232-5426 F: 888-232-5426","Craig Klein tollfree@beckhamtelecom.com P: 800-232-5426 F: 888-232-5426","ROC yes"
"BUK01","Bluekey Communications","421 Pine Street  Philadelphia Pennsylvania, USA 19106 800-258-3539","Craig Klein bluekey@usa.com P: 800-258-3539 F: 877-258-3539","Craig Klein bluekey@usa.com P: 800-258-3539 F: 877-258-3539","ROC yes"
"CBW01","Crossbow Telecom","222 South 3rd Street  Philadelphia Pennsylvania, USA 19106 800-276-7726","Craig Klein crossbow@usa.com P: 800-276-7726 F: 888-276-7726","Craig Klein crossbow@usa.com P: 800-276-7726 F: 888-276-7726","ROC yes"
